,leagueId,number_of_teams,startId,endId,seasonId,status_code
1288,48825990,11,48357343,48857343,2020,200
1289,48828287,10,48357343,48857343,2019,200
1290,48828287,10,48357343,48857343,2020,200
1291,48830266,12,48357343,48857343,2019,200
1292,48830266,12,48357343,48857343,2020,200
1293,48833298,10,48357343,48857343,2019,200
1294,48833298,10,48357343,48857343,2020,200
1295,48833373,10,48357343,48857343,2019,200
1296,48833373,10,48357343,48857343,2020,200
1297,48839165,12,48357343,48857343,2019,200
1298,48839165,12,48357343,48857343,2020,200
1299,48840736,10,48357343,48857343,2019,200
1300,48840736,10,48357343,48857343,2020,200
1301,48844294,10,48357343,48857343,2019,200
1302,48844294,10,48357343,48857343,2020,200
1303,48847331,10,48357343,48857343,2019,200
1304,48847331,10,48357343,48857343,2020,200
1305,48848981,8,48357343,48857343,2019,200
1306,48848981,8,48357343,48857343,2020,200
1307,48850365,11,48357343,48857343,2019,200
1308,48850365,11,48357343,48857343,2020,200
1309,48850992,9,48357343,48857343,2019,200
1310,48850992,9,48357343,48857343,2020,200
1311,48854233,10,48357343,48857343,2019,200
1312,48854233,10,48357343,48857343,2020,200
1313,48859272,10,48857343,48957343,2019,200
1314,48859272,10,48857343,48957343,2020,200
1315,48859361,6,48857343,48957343,2019,200
1316,48859361,6,48857343,48957343,2020,200
1317,48859605,8,48857343,48957343,2019,200
1318,48859605,8,48857343,48957343,2020,200
1319,48860318,10,48857343,48957343,2019,200
1320,48860318,10,48857343,48957343,2020,200
1321,48860687,8,48857343,48957343,2019,200
1322,48860687,8,48857343,48957343,2020,200
1323,48868260,10,48857343,48957343,2019,200
1324,48868260,10,48857343,48957343,2020,200
1325,48868690,4,48857343,48957343,2019,200
1326,48868690,4,48857343,48957343,2020,200
1327,48870375,10,48857343,48957343,2019,200
1328,48870375,10,48857343,48957343,2020,200
1329,48871047,8,48857343,48957343,2019,200
1330,48871047,8,48857343,48957343,2020,200
1331,48875877,6,48857343,48957343,2019,200
1332,48875877,6,48857343,48957343,2020,200
1333,48877714,13,48857343,48957343,2019,200
1334,48877714,13,48857343,48957343,2020,200
1335,48878485,10,48857343,48957343,2019,200
1336,48878485,10,48857343,48957343,2020,200
1337,48879716,10,48857343,48957343,2019,200
1338,48879716,10,48857343,48957343,2020,200
1339,48880152,10,48857343,48957343,2019,200
1340,48880152,10,48857343,48957343,2020,200
1341,48881665,12,48857343,48957343,2019,200
1342,48881665,12,48857343,48957343,2020,200
1343,48885388,10,48857343,48957343,2019,200
1344,48885388,10,48857343,48957343,2020,200
1345,48890434,12,48857343,48957343,2019,200
1346,48890434,12,48857343,48957343,2020,200
1347,48894948,12,48857343,48957343,2019,200
1348,48894948,12,48857343,48957343,2020,200
1349,48899928,11,48857343,48957343,2019,200
1350,48899928,11,48857343,48957343,2020,200
1351,48900200,17,48857343,48957343,2019,200
1352,48900200,17,48857343,48957343,2020,200
1353,48902380,8,48857343,48957343,2019,200
1354,48902380,8,48857343,48957343,2020,200
1355,48912429,13,48857343,48957343,2019,200
1356,48912429,13,48857343,48957343,2020,200
1357,48912914,13,48857343,48957343,2019,200
1358,48912914,13,48857343,48957343,2020,200
1359,48913335,8,48857343,48957343,2019,200
1360,48913335,8,48857343,48957343,2020,200
1361,48913522,10,48857343,48957343,2019,200
1362,48913522,10,48857343,48957343,2020,200
1363,48915338,10,48857343,48957343,2019,200
1364,48915338,10,48857343,48957343,2020,200
1365,48915991,14,48857343,48957343,2019,200
1366,48915991,14,48857343,48957343,2020,200
1367,48918517,12,48857343,48957343,2019,200
1368,48918517,12,48857343,48957343,2020,200
1369,48920240,10,48857343,48957343,2019,200
1370,48920240,10,48857343,48957343,2020,200
1371,48922544,13,48857343,48957343,2019,200
1372,48922544,13,48857343,48957343,2020,200
1373,48927851,12,48857343,48957343,2019,200
1374,48927851,12,48857343,48957343,2020,200
1375,48932994,10,48857343,48957343,2019,200
1376,48932994,10,48857343,48957343,2020,200
1377,48934638,10,48857343,48957343,2019,200
1378,48934638,10,48857343,48957343,2020,200
1379,48937136,9,48857343,48957343,2019,200
1380,48937136,9,48857343,48957343,2020,200
1381,48937930,16,48857343,48957343,2019,200
1382,48937930,16,48857343,48957343,2020,200
1383,48940813,14,48857343,48957343,2019,200
1384,48940813,14,48857343,48957343,2020,200
1385,48943311,6,48857343,48957343,2019,200
1386,48943311,6,48857343,48957343,2020,200
1387,48947889,4,48857343,48957343,2019,200
1388,48947889,4,48857343,48957343,2020,200
1389,48949245,10,48857343,48957343,2019,200
1390,48949245,10,48857343,48957343,2020,200
1391,48949974,1,48857343,48957343,2019,200
1392,48949974,1,48857343,48957343,2020,200
1393,48950876,13,48857343,48957343,2019,200
1394,48950876,13,48857343,48957343,2020,200
1395,48954860,12,48857343,48957343,2019,200
1396,48954860,12,48857343,48957343,2020,200
1397,50985259,11,50984547,50994547,2019,200
1398,50985259,11,50984547,50994547,2020,200
1399,50988948,10,50984547,50994547,2019,200
1400,50988948,10,50984547,50994547,2020,200
1401,50989136,8,50984547,50994547,2019,200
1402,50989136,8,50984547,50994547,2020,200
1403,50989541,10,50984547,50994547,2019,200
1404,50989541,10,50984547,50994547,2020,200
1405,50992822,10,50984547,50994547,2019,200
1406,50992822,10,50984547,50994547,2020,200
1407,50995313,1,50994547,51004547,2019,200
1408,50995313,1,50994547,51004547,2020,200
1409,51000882,10,50994547,51004547,2019,200
1410,51000882,10,50994547,51004547,2020,200
1411,51003388,10,50994547,51004547,2019,200
1412,51003388,10,50994547,51004547,2020,200
1413,51010986,10,51004547,51014547,2019,200
1414,51010986,10,51004547,51014547,2020,200
1415,51013477,6,51004547,51014547,2019,200
1416,51013477,6,51004547,51014547,2020,200
1417,51018743,10,51014547,51024547,2019,200
1418,51018743,10,51014547,51024547,2020,200
1419,51021680,12,51014547,51024547,2019,200
1420,51021680,12,51014547,51024547,2020,200
1421,51022209,12,51014547,51024547,2019,200
1422,51022209,12,51014547,51024547,2020,200
1423,51030709,11,51024547,51034547,2019,200
1424,51030709,11,51024547,51034547,2020,200
1425,51035449,10,51034547,51084547,2019,200
1426,51035449,10,51034547,51084547,2020,200
1427,51036247,12,51034547,51084547,2019,200
1428,51036247,12,51034547,51084547,2020,200
1429,51036877,12,51034547,51084547,2019,200
1430,51036877,12,51034547,51084547,2020,200
1431,51037000,10,51034547,51084547,2019,200
1432,51037000,10,51034547,51084547,2020,200
1433,51037318,8,51034547,51084547,2019,200
1434,51037318,8,51034547,51084547,2020,200
1435,51039421,13,51034547,51084547,2019,200
1436,51039421,13,51034547,51084547,2020,200
1437,51040692,14,51034547,51084547,2019,200
1438,51040692,14,51034547,51084547,2020,200
1439,51041296,10,51034547,51084547,2019,200
1440,51041296,10,51034547,51084547,2020,200
1441,51041336,12,51034547,51084547,2019,200
1442,51041336,12,51034547,51084547,2020,200
1443,51052402,4,51034547,51084547,2019,200
1444,51052402,4,51034547,51084547,2020,200
1445,51052584,12,51034547,51084547,2019,200
1446,51052584,12,51034547,51084547,2020,200
1447,51053231,17,51034547,51084547,2019,200
1448,51053231,17,51034547,51084547,2020,200
1449,51054353,10,51034547,51084547,2019,200
1450,51054353,10,51034547,51084547,2020,200
1451,51054884,4,51034547,51084547,2019,200
1452,51054884,4,51034547,51084547,2020,200
1453,51057018,6,51034547,51084547,2019,200
1454,51057018,6,51034547,51084547,2020,200
1455,51057463,10,51034547,51084547,2019,200
1456,51057463,10,51034547,51084547,2020,200
1457,51060408,13,51034547,51084547,2019,200
1458,51060408,13,51034547,51084547,2020,200
1459,51061081,14,51034547,51084547,2019,200
1460,51061081,14,51034547,51084547,2020,200
1461,51067254,12,51034547,51084547,2019,200
1462,51067254,12,51034547,51084547,2020,200
1463,51070381,10,51034547,51084547,2019,200
1464,51070381,10,51034547,51084547,2020,200
1465,51080631,11,51034547,51084547,2019,200
1466,51080631,11,51034547,51084547,2020,200
1467,51083832,11,51034547,51084547,2019,200
1468,51083832,11,51034547,51084547,2020,200
1469,51084154,10,51034547,51084547,2019,200
1470,51084154,10,51034547,51084547,2020,200
1471,51092263,10,51084547,51134547,2019,200
1472,51092263,10,51084547,51134547,2020,200
1473,51095539,8,51084547,51134547,2019,200
1474,51095539,8,51084547,51134547,2020,200
1475,51097058,12,51084547,51134547,2019,200
1476,51097058,12,51084547,51134547,2020,200
1477,51101881,8,51084547,51134547,2019,200
1478,51101881,8,51084547,51134547,2020,200
1479,51101973,6,51084547,51134547,2019,200
1480,51101973,6,51084547,51134547,2020,200
1481,51107343,10,51084547,51134547,2019,200
1482,51107343,10,51084547,51134547,2020,200
1483,51108127,8,51084547,51134547,2019,200
1484,51108127,8,51084547,51134547,2020,200
1485,51108950,10,51084547,51134547,2019,200
1486,51108950,10,51084547,51134547,2020,200
1487,51109708,10,51084547,51134547,2019,200
1488,51109708,10,51084547,51134547,2020,200
1489,51112768,10,51084547,51134547,2019,200
1490,51112768,10,51084547,51134547,2020,200
1491,51112787,10,51084547,51134547,2019,200
1492,51112787,10,51084547,51134547,2020,200
1493,51112994,10,51084547,51134547,2019,200
1494,51112994,10,51084547,51134547,2020,200
1495,51115856,10,51084547,51134547,2019,200
1496,51115856,10,51084547,51134547,2020,200
1497,51120961,8,51084547,51134547,2019,200
1498,51120961,8,51084547,51134547,2020,200
1499,51129883,10,51084547,51134547,2019,200
1500,51129883,10,51084547,51134547,2020,200
1501,51132738,10,51084547,51134547,2019,200
1502,51132738,10,51084547,51134547,2020,200
1503,58447794,10,58447291,58547291,2020,200
1504,58447915,10,58447291,58547291,2020,200
1505,58448242,12,58447291,58547291,2020,200
1506,58448344,8,58447291,58547291,2020,200
1507,58448351,6,58447291,58547291,2020,200
1508,58448497,10,58447291,58547291,2020,200
1509,58448575,10,58447291,58547291,2020,200
1510,58448828,10,58447291,58547291,2020,200
1511,58449366,10,58447291,58547291,2020,200
1512,58449389,12,58447291,58547291,2020,200
1513,58449535,10,58447291,58547291,2020,200
1514,58449553,8,58447291,58547291,2020,200
1515,58449854,10,58447291,58547291,2020,200
1516,58450000,8,58447291,58547291,2020,200
1517,58450043,10,58447291,58547291,2020,200
1518,58450191,8,58447291,58547291,2020,200
1519,58450348,12,58447291,58547291,2020,200
1520,58450628,10,58447291,58547291,2020,200
1521,58450750,8,58447291,58547291,2020,200
1522,58451872,10,58447291,58547291,2020,200
1523,58452204,10,58447291,58547291,2020,200
1524,58452622,10,58447291,58547291,2020,200
1525,58453056,8,58447291,58547291,2020,200
1526,58453315,11,58447291,58547291,2020,200
1527,58453388,10,58447291,58547291,2020,200
1528,58453757,8,58447291,58547291,2020,200
1529,58453792,8,58447291,58547291,2020,200
1530,58454039,8,58447291,58547291,2020,200
1531,58454087,10,58447291,58547291,2020,200
1532,58454390,12,58447291,58547291,2020,200
1533,58455066,10,58447291,58547291,2020,200
1534,58455296,8,58447291,58547291,2020,200
1535,58455945,10,58447291,58547291,2020,200
1536,58456073,8,58447291,58547291,2020,200
1537,58456100,10,58447291,58547291,2020,200
1538,58456367,10,58447291,58547291,2020,200
1539,58456471,10,58447291,58547291,2020,200
1540,58456868,8,58447291,58547291,2020,200
1541,58457506,8,58447291,58547291,2020,200
1542,58457639,11,58447291,58547291,2020,200
1543,58458003,12,58447291,58547291,2020,200
1544,58458040,8,58447291,58547291,2020,200
1545,58458167,10,58447291,58547291,2020,200
1546,58458816,8,58447291,58547291,2020,200
1547,58459039,10,58447291,58547291,2020,200
1548,58459749,8,58447291,58547291,2020,200
1549,58460171,10,58447291,58547291,2020,200
1550,58460514,10,58447291,58547291,2020,200
1551,58460675,10,58447291,58547291,2020,200
1552,58460886,10,58447291,58547291,2020,200
1553,58461625,8,58447291,58547291,2020,200
1554,58461677,10,58447291,58547291,2020,200
1555,58461919,10,58447291,58547291,2020,200
1556,58462083,12,58447291,58547291,2020,200
1557,58462099,9,58447291,58547291,2020,200
1558,58462111,8,58447291,58547291,2020,200
1559,58462564,12,58447291,58547291,2020,200
1560,58462679,10,58447291,58547291,2020,200
1561,58462905,8,58447291,58547291,2020,200
1562,58462961,8,58447291,58547291,2020,200
1563,58462988,6,58447291,58547291,2020,200
1564,58463237,8,58447291,58547291,2020,200
1565,58463348,12,58447291,58547291,2020,200
1566,58463566,10,58447291,58547291,2020,200
1567,58464063,4,58447291,58547291,2020,200
1568,58464241,10,58447291,58547291,2020,200
1569,58464570,8,58447291,58547291,2020,200
1570,58464609,8,58447291,58547291,2020,200
1571,58465329,10,58447291,58547291,2020,200
1572,58465349,10,58447291,58547291,2020,200
1573,58465462,10,58447291,58547291,2020,200
1574,58465568,10,58447291,58547291,2020,200
1575,58465894,16,58447291,58547291,2020,200
1576,58465957,6,58447291,58547291,2020,200
1577,58466103,10,58447291,58547291,2020,200
1578,58466358,8,58447291,58547291,2020,200
1579,58466418,10,58447291,58547291,2020,200
1580,58466974,12,58447291,58547291,2020,200
1581,58467894,6,58447291,58547291,2020,200
1582,58468103,10,58447291,58547291,2020,200
1583,58468153,8,58447291,58547291,2020,200
1584,58468489,10,58447291,58547291,2020,200
1585,58468599,12,58447291,58547291,2020,200
1586,58469222,10,58447291,58547291,2020,200
1587,58469303,12,58447291,58547291,2020,200
1588,58469423,4,58447291,58547291,2020,200
1589,58469442,10,58447291,58547291,2020,200
1590,58469590,8,58447291,58547291,2020,200
1591,58469656,10,58447291,58547291,2020,200
1592,58469900,10,58447291,58547291,2020,200
1593,58470625,10,58447291,58547291,2020,200
1594,58470967,10,58447291,58547291,2020,200
1595,58472029,10,58447291,58547291,2020,200
1596,58472941,10,58447291,58547291,2020,200
1597,58473275,8,58447291,58547291,2020,200
1598,58473325,8,58447291,58547291,2020,200
1599,58473441,10,58447291,58547291,2020,200
1600,58473584,8,58447291,58547291,2020,200
1601,58473972,8,58447291,58547291,2020,200
1602,58475324,10,58447291,58547291,2020,200
1603,58475506,8,58447291,58547291,2020,200
1604,58476217,10,58447291,58547291,2020,200
1605,58476367,11,58447291,58547291,2020,200
1606,58476393,8,58447291,58547291,2020,200
1607,58476609,10,58447291,58547291,2020,200
1608,58476661,8,58447291,58547291,2020,200
1609,58477278,8,58447291,58547291,2020,200
1610,58477726,10,58447291,58547291,2020,200
1611,58478003,14,58447291,58547291,2020,200
1612,58478010,10,58447291,58547291,2020,200
1613,58478597,8,58447291,58547291,2020,200
1614,58478728,8,58447291,58547291,2020,200
1615,58479386,10,58447291,58547291,2020,200
1616,58479613,12,58447291,58547291,2020,200
1617,58480210,8,58447291,58547291,2020,200
1618,58480731,12,58447291,58547291,2020,200
1619,58481561,8,58447291,58547291,2020,200
1620,58481567,10,58447291,58547291,2020,200
1621,58481716,9,58447291,58547291,2020,200
1622,58482282,12,58447291,58547291,2020,200
1623,58483721,10,58447291,58547291,2020,200
1624,58483725,10,58447291,58547291,2020,200
1625,58483740,12,58447291,58547291,2020,200
1626,58483977,10,58447291,58547291,2020,200
1627,58484133,12,58447291,58547291,2020,200
1628,58484375,9,58447291,58547291,2020,200
1629,58484393,8,58447291,58547291,2020,200
1630,58484673,10,58447291,58547291,2020,200
1631,58484744,13,58447291,58547291,2020,200
1632,58484946,8,58447291,58547291,2020,200
1633,58485082,10,58447291,58547291,2020,200
1634,58485239,10,58447291,58547291,2020,200
1635,58485811,10,58447291,58547291,2020,200
1636,58485829,4,58447291,58547291,2020,200
1637,58486369,8,58447291,58547291,2020,200
1638,58486444,10,58447291,58547291,2020,200
1639,58486507,12,58447291,58547291,2020,200
1640,58486607,10,58447291,58547291,2020,200
1641,58486978,8,58447291,58547291,2020,200
1642,58486993,10,58447291,58547291,2020,200
1643,58487573,8,58447291,58547291,2020,200
1644,58487746,8,58447291,58547291,2020,200
1645,58487760,10,58447291,58547291,2020,200
1646,58487906,8,58447291,58547291,2020,200
1647,58488280,8,58447291,58547291,2020,200
1648,58488631,10,58447291,58547291,2020,200
1649,58488727,8,58447291,58547291,2020,200
1650,58489110,8,58447291,58547291,2020,200
1651,58489983,14,58447291,58547291,2020,200
1652,58490427,10,58447291,58547291,2020,200
1653,58490543,12,58447291,58547291,2020,200
1654,58490762,10,58447291,58547291,2020,200
1655,58490892,8,58447291,58547291,2020,200
1656,58491252,12,58447291,58547291,2020,200
1657,58491370,8,58447291,58547291,2020,200
1658,58491798,10,58447291,58547291,2020,200
1659,58491890,10,58447291,58547291,2020,200
1660,58492195,8,58447291,58547291,2020,200
1661,58492213,10,58447291,58547291,2020,200
1662,58492396,9,58447291,58547291,2020,200
1663,58492484,8,58447291,58547291,2020,200
1664,58492532,10,58447291,58547291,2020,200
1665,58492831,8,58447291,58547291,2020,200
1666,58493162,7,58447291,58547291,2020,200
1667,58493616,8,58447291,58547291,2020,200
1668,58493669,10,58447291,58547291,2020,200
1669,58493732,8,58447291,58547291,2020,200
1670,58494692,10,58447291,58547291,2020,200
1671,58494773,8,58447291,58547291,2020,200
1672,58495165,10,58447291,58547291,2020,200
1673,58495261,8,58447291,58547291,2020,200
1674,58495267,10,58447291,58547291,2020,200
1675,58495281,8,58447291,58547291,2020,200
1676,58495303,10,58447291,58547291,2020,200
1677,58495568,10,58447291,58547291,2020,200
1678,58495607,10,58447291,58547291,2020,200
1679,58496304,8,58447291,58547291,2020,200
1680,58496324,10,58447291,58547291,2020,200
1681,58496529,8,58447291,58547291,2020,200
1682,58496644,11,58447291,58547291,2020,200
1683,58496677,11,58447291,58547291,2020,200
1684,58496828,8,58447291,58547291,2020,200
1685,58496929,12,58447291,58547291,2020,200
1686,58497108,10,58447291,58547291,2020,200
1687,58497208,8,58447291,58547291,2020,200
1688,58497448,12,58447291,58547291,2020,200
1689,58497749,12,58447291,58547291,2020,200
1690,58497814,10,58447291,58547291,2020,200
1691,58497872,10,58447291,58547291,2020,200
1692,58498231,10,58447291,58547291,2020,200
1693,58498267,10,58447291,58547291,2020,200
1694,58498430,8,58447291,58547291,2020,200
1695,58498551,10,58447291,58547291,2020,200
1696,58498717,8,58447291,58547291,2020,200
1697,58499777,10,58447291,58547291,2020,200
1698,58500421,10,58447291,58547291,2020,200
1699,58501101,10,58447291,58547291,2020,200
1700,58501474,10,58447291,58547291,2020,200
1701,58501890,10,58447291,58547291,2020,200
1702,58501997,9,58447291,58547291,2020,200
1703,58502016,10,58447291,58547291,2020,200
1704,58502101,10,58447291,58547291,2020,200
1705,58502114,12,58447291,58547291,2020,200
1706,58502217,10,58447291,58547291,2020,200
1707,58502395,10,58447291,58547291,2020,200
1708,58502548,12,58447291,58547291,2020,200
1709,58503631,4,58447291,58547291,2020,200
1710,58504140,12,58447291,58547291,2020,200
1711,58504141,10,58447291,58547291,2020,200
1712,58504563,10,58447291,58547291,2020,200
1713,58504905,10,58447291,58547291,2020,200
1714,58504924,10,58447291,58547291,2020,200
1715,58505310,10,58447291,58547291,2020,200
1716,58505514,10,58447291,58547291,2020,200
1717,58505542,10,58447291,58547291,2020,200
1718,58505611,12,58447291,58547291,2020,200
1719,58505662,8,58447291,58547291,2020,200
1720,58505876,10,58447291,58547291,2020,200
1721,58506542,4,58447291,58547291,2020,200
1722,58506632,10,58447291,58547291,2020,200
1723,58507123,9,58447291,58547291,2020,200
1724,58507818,10,58447291,58547291,2020,200
1725,58508375,10,58447291,58547291,2020,200
1726,58508470,10,58447291,58547291,2020,200
1727,58508707,10,58447291,58547291,2020,200
1728,58508869,10,58447291,58547291,2020,200
1729,58508934,10,58447291,58547291,2020,200
1730,58509079,10,58447291,58547291,2020,200
1731,58509341,8,58447291,58547291,2020,200
1732,58509614,10,58447291,58547291,2020,200
1733,58509720,10,58447291,58547291,2020,200
1734,58509838,10,58447291,58547291,2020,200
1735,58510326,17,58447291,58547291,2020,200
1736,58510520,10,58447291,58547291,2020,200
1737,58510778,10,58447291,58547291,2020,200
1738,58510944,12,58447291,58547291,2020,200
1739,58510970,12,58447291,58547291,2020,200
1740,58511301,8,58447291,58547291,2020,200
1741,58512684,8,58447291,58547291,2020,200
1742,58512734,10,58447291,58547291,2020,200
1743,58512795,8,58447291,58547291,2020,200
1744,58512991,10,58447291,58547291,2020,200
1745,58513004,8,58447291,58547291,2020,200
1746,58513150,8,58447291,58547291,2020,200
1747,58513276,8,58447291,58547291,2020,200
1748,58513483,8,58447291,58547291,2020,200
1749,58513515,8,58447291,58547291,2020,200
1750,58513987,10,58447291,58547291,2020,200
1751,58514013,9,58447291,58547291,2020,200
1752,58514103,15,58447291,58547291,2020,200
1753,58514533,8,58447291,58547291,2020,200
1754,58514791,10,58447291,58547291,2020,200
1755,58515524,10,58447291,58547291,2020,200
1756,58516959,12,58447291,58547291,2020,200
1757,58516986,8,58447291,58547291,2020,200
1758,58517602,12,58447291,58547291,2020,200
1759,58517844,10,58447291,58547291,2020,200
1760,58518225,10,58447291,58547291,2020,200
1761,58518835,10,58447291,58547291,2020,200
1762,58518852,16,58447291,58547291,2020,200
1763,58519839,4,58447291,58547291,2020,200
1764,58520366,12,58447291,58547291,2020,200
1765,58520702,12,58447291,58547291,2020,200
1766,58520745,10,58447291,58547291,2020,200
1767,58521325,10,58447291,58547291,2020,200
1768,58522338,10,58447291,58547291,2020,200
1769,58522345,12,58447291,58547291,2020,200
1770,58522706,10,58447291,58547291,2020,200
1771,58523163,10,58447291,58547291,2020,200
1772,58523826,10,58447291,58547291,2020,200
1773,58524629,4,58447291,58547291,2020,200
1774,58524818,8,58447291,58547291,2020,200
1775,58525250,10,58447291,58547291,2020,200
1776,58525257,8,58447291,58547291,2020,200
1777,58525356,3,58447291,58547291,2020,200
1778,58525367,12,58447291,58547291,2020,200
1779,58526269,8,58447291,58547291,2020,200
1780,58526381,12,58447291,58547291,2020,200
1781,58526792,10,58447291,58547291,2020,200
1782,58527273,8,58447291,58547291,2020,200
1783,58527305,10,58447291,58547291,2020,200
1784,58527385,10,58447291,58547291,2020,200
1785,58528179,8,58447291,58547291,2020,200
1786,58528269,12,58447291,58547291,2020,200
1787,58528604,10,58447291,58547291,2020,200
1788,58528655,8,58447291,58547291,2020,200
1789,58528915,8,58447291,58547291,2020,200
1790,58529144,10,58447291,58547291,2020,200
1791,58529508,8,58447291,58547291,2020,200
1792,58529824,10,58447291,58547291,2020,200
1793,58530238,8,58447291,58547291,2020,200
1794,58530314,8,58447291,58547291,2020,200
1795,58530418,8,58447291,58547291,2020,200
1796,58530780,10,58447291,58547291,2020,200
1797,58530944,12,58447291,58547291,2020,200
1798,58531175,10,58447291,58547291,2020,200
1799,58531249,10,58447291,58547291,2020,200
1800,58531822,10,58447291,58547291,2020,200
1801,58531871,8,58447291,58547291,2020,200
1802,58532001,10,58447291,58547291,2020,200
1803,58532333,8,58447291,58547291,2020,200
1804,58532439,10,58447291,58547291,2020,200
1805,58532490,10,58447291,58547291,2020,200
1806,58532645,10,58447291,58547291,2020,200
1807,58533174,12,58447291,58547291,2020,200
1808,58533354,8,58447291,58547291,2020,200
1809,58533626,10,58447291,58547291,2020,200
1810,58533664,8,58447291,58547291,2020,200
1811,58534045,10,58447291,58547291,2020,200
1812,58534093,8,58447291,58547291,2020,200
1813,58534480,10,58447291,58547291,2020,200
1814,58534695,6,58447291,58547291,2020,200
1815,58535556,7,58447291,58547291,2020,200
1816,58536273,8,58447291,58547291,2020,200
1817,58536494,8,58447291,58547291,2020,200
1818,58536906,10,58447291,58547291,2020,200
1819,58537204,10,58447291,58547291,2020,200
1820,58537324,10,58447291,58547291,2020,200
1821,58537602,10,58447291,58547291,2020,200
1822,58537611,10,58447291,58547291,2020,200
1823,58537782,14,58447291,58547291,2020,200
1824,58537886,8,58447291,58547291,2020,200
1825,58538144,12,58447291,58547291,2020,200
1826,58538300,8,58447291,58547291,2020,200
1827,58538476,10,58447291,58547291,2020,200
1828,58538525,12,58447291,58547291,2020,200
1829,58538826,4,58447291,58547291,2020,200
1830,58539390,14,58447291,58547291,2020,200
1831,58539446,10,58447291,58547291,2020,200
1832,58539453,10,58447291,58547291,2020,200
1833,58539703,8,58447291,58547291,2020,200
1834,58540313,10,58447291,58547291,2020,200
1835,58540314,10,58447291,58547291,2020,200
1836,58540382,20,58447291,58547291,2020,200
1837,58540712,12,58447291,58547291,2020,200
1838,58541043,10,58447291,58547291,2020,200
1839,58541306,10,58447291,58547291,2020,200
1840,58541429,12,58447291,58547291,2020,200
1841,58541610,8,58447291,58547291,2020,200
1842,58541759,8,58447291,58547291,2020,200
1843,58542132,10,58447291,58547291,2020,200
1844,58542232,10,58447291,58547291,2020,200
1845,58542615,8,58447291,58547291,2020,200
1846,58543006,10,58447291,58547291,2020,200
1847,58543228,10,58447291,58547291,2020,200
1848,58543399,8,58447291,58547291,2020,200
1849,58543583,10,58447291,58547291,2020,200
1850,58544602,8,58447291,58547291,2020,200
1851,58544624,8,58447291,58547291,2020,200
1852,58544684,8,58447291,58547291,2020,200
1853,58545248,16,58447291,58547291,2020,200
1854,58545492,10,58447291,58547291,2020,200
1855,58545498,10,58447291,58547291,2020,200
1856,58545596,8,58447291,58547291,2020,200
1857,58546106,7,58447291,58547291,2020,200
1858,58546433,10,58447291,58547291,2020,200
1859,58546602,8,58447291,58547291,2020,200
1860,58546875,8,58447291,58547291,2020,200
1861,58547293,6,58547291,58647291,2020,200
1862,58547742,12,58547291,58647291,2020,200
1863,58547769,10,58547291,58647291,2020,200
1864,58547940,12,58547291,58647291,2020,200
1865,58548072,10,58547291,58647291,2020,200
1866,58548137,10,58547291,58647291,2020,200
1867,58549062,10,58547291,58647291,2020,200
1868,58549115,10,58547291,58647291,2020,200
1869,58549139,14,58547291,58647291,2020,200
1870,58549360,10,58547291,58647291,2020,200
1871,58549467,10,58547291,58647291,2020,200
1872,58549475,10,58547291,58647291,2020,200
1873,58549579,8,58547291,58647291,2020,200
1874,58550945,10,58547291,58647291,2020,200
1875,58551027,8,58547291,58647291,2020,200
1876,58552691,8,58547291,58647291,2020,200
1877,58553298,10,58547291,58647291,2020,200
1878,58553387,10,58547291,58647291,2020,200
1879,58553481,10,58547291,58647291,2020,200
1880,58553948,10,58547291,58647291,2020,200
1881,58554135,10,58547291,58647291,2020,200
1882,58554543,8,58547291,58647291,2020,200
1883,58554731,10,58547291,58647291,2020,200
1884,58554814,9,58547291,58647291,2020,200
1885,58555264,8,58547291,58647291,2020,200
1886,58555486,10,58547291,58647291,2020,200
1887,58555780,10,58547291,58647291,2020,200
1888,58555991,8,58547291,58647291,2020,200
1889,58556013,12,58547291,58647291,2020,200
1890,58556724,10,58547291,58647291,2020,200
1891,58556941,10,58547291,58647291,2020,200
1892,58557207,10,58547291,58647291,2020,200
1893,58557672,10,58547291,58647291,2020,200
1894,58557828,10,58547291,58647291,2020,200
1895,58558281,10,58547291,58647291,2020,200
1896,58558747,12,58547291,58647291,2020,200
1897,58558786,12,58547291,58647291,2020,200
1898,58559012,10,58547291,58647291,2020,200
1899,58559097,10,58547291,58647291,2020,200
1900,58559189,5,58547291,58647291,2020,200
1901,58559252,12,58547291,58647291,2020,200
1902,58559521,10,58547291,58647291,2020,200
1903,58560106,19,58547291,58647291,2020,200
1904,58560178,8,58547291,58647291,2020,200
1905,58560681,8,58547291,58647291,2020,200
1906,58560812,10,58547291,58647291,2020,200
1907,58560841,10,58547291,58647291,2020,200
1908,58560976,10,58547291,58647291,2020,200
1909,58561314,12,58547291,58647291,2020,200
1910,58561501,12,58547291,58647291,2020,200
1911,58561933,7,58547291,58647291,2020,200
1912,58562275,4,58547291,58647291,2020,200
1913,58562330,10,58547291,58647291,2020,200
1914,58562599,12,58547291,58647291,2020,200
1915,58562788,10,58547291,58647291,2020,200
1916,58565397,10,58547291,58647291,2020,200
1917,58565651,8,58547291,58647291,2020,200
1918,58566133,10,58547291,58647291,2020,200
1919,58566384,10,58547291,58647291,2020,200
1920,58566855,8,58547291,58647291,2020,200
1921,58567023,10,58547291,58647291,2020,200
1922,58567385,8,58547291,58647291,2020,200
